module	genome_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings
M00001	GCA_002401045_1	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.4444444444444444	False	0.4444444444444444	False	NA	No enzymes unique to module	NA	K00873,K01689,K01810,K15633	1803,1852,825,1979	K01689 is present in multiple modules: M00001/M00002/M00003/M00346,K01810 is present in multiple modules: M00001/M00004/M00892/M00909,K15633 is present in multiple modules: M00001/M00002/M00003,K00873 is present in multiple modules: M00001/M00002
M00002	GCA_002401045_1	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.6	False	0.6	False	NA	No enzymes unique to module	NA	K00873,K01689,K15633	1803,1852,1979	K01689 is present in multiple modules: M00001/M00002/M00003/M00346,K15633 is present in multiple modules: M00001/M00002/M00003,K00873 is present in multiple modules: M00001/M00002
M00003	GCA_002401045_1	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) K01689 (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.42857142857142855	False	0.5	False	NA	No enzymes unique to module	NA	K01610,K01689,K11532,K15633	882,1852,804,1979	K01610 is present in multiple modules: M00003/M00170,K01689 is present in multiple modules: M00001/M00002/M00003/M00346,K15633 is present in multiple modules: M00001/M00002/M00003,K11532 is present in multiple modules: M00003/M00165/M00167/M00611/M00612
M00307	GCA_002401045_1	Pyruvate oxidation, pyruvate => acetyl-CoA	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"((K00163,K00161+K00162)+K00627+K00382-K13997),K00169+K00170+K00171+(K00172,K00189),K03737"	0.0	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00382	1940	K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00621/M00036/M00032
M00009	GCA_002401045_1	Citrate cycle (TCA cycle, Krebs cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01647,K05942) (K01681,K01682) (K00031,K00030) ((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	0.5	False	0.5833333333333333	False	NA	No enzymes unique to module	NA	K00024,K00239,K00240,K00241,K00242,K00382,K00658,K01647,K01679	529,535,597,533,534,1940,1942,955,762	K00658 is present in multiple modules: M00009/M00011/M00032,K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00621/M00036/M00032,K00241 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00239 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00242 is present in multiple modules: M00009/M00011/M00173/M00149/M00613/M00614,K00240 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K01647 is present in multiple modules: M00009/M00010/M00012/M00740,K00024 is present in multiple modules: M00009/M00011/M00012/M00740/M00168/M00173/M00374/M00620/M00346/M00614,K01679 is present in multiple modules: M00009/M00011/M00173/M00376/M00613/M00614
M00010	GCA_002401045_1	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01647,K05942) (K01681,K01682) (K00031,K00030)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01647	955	K01647 is present in multiple modules: M00009/M00010/M00012/M00740
M00011	GCA_002401045_1	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	0.6	False	0.7333333333333333	False	NA	No enzymes unique to module	NA	K00024,K00239,K00240,K00241,K00242,K00382,K00658,K01679	529,535,597,533,534,1940,1942,762	K00658 is present in multiple modules: M00009/M00011/M00032,K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00621/M00036/M00032,K00241 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00239 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00242 is present in multiple modules: M00009/M00011/M00173/M00149/M00613/M00614,K00240 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00024 is present in multiple modules: M00009/M00011/M00012/M00740/M00168/M00173/M00374/M00620/M00346/M00614,K01679 is present in multiple modules: M00009/M00011/M00173/M00376/M00613/M00614
M00004	GCA_002401045_1	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033 K01783 (K01807,K01808) K00615 ((K00616 (K01810,K06859,K15916)),K13810)"	0.6666666666666666	False	0.75	True	NA	No enzymes unique to module	NA	K00033,K00036,K00616,K01057,K01807,K01810	729,1833,2045,1832,291,825	K01057 is present in multiple modules: M00004/M00006/M00008,K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612,K00616 is present in multiple modules: M00004/M00007,K00036 is present in multiple modules: M00004/M00006/M00008,K01810 is present in multiple modules: M00001/M00004/M00892/M00909,K00033 is present in multiple modules: M00004/M00006
M00006	GCA_002401045_1	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00033,K00036,K01057	729,1833,1832	K01057 is present in multiple modules: M00004/M00006/M00008,K00036 is present in multiple modules: M00004/M00006/M00008,K00033 is present in multiple modules: M00004/M00006
M00007	GCA_002401045_1	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K00615 (K00616,K13810) K01783 (K01807,K01808)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00616,K01807	2045,291	K00616 is present in multiple modules: M00004/M00007,K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612
