module	genome_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings
M00001	GCA_937992195_1	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.8888888888888888	True	0.9	True	NA	No enzymes unique to module	NA	K00134,K00134,K00873,K00927,K01624,K01689,K01803,K13810,K15633,K21071	780,2538,340,2062,2061,1627,843,3153,2107,1834	K01689 is present in multiple modules: M00001/M00002/M00003/M00346,K21071 is present in multiple modules: M00001/M00345,K00927 is present in multiple modules: M00001/M00002/M00003/M00308/M00552/M00165/M00166/M00611/M00612,K13810 is present in multiple modules: M00001/M00004/M00007/M00909,K15633 is present in multiple modules: M00001/M00002/M00003,K00873 is present in multiple modules: M00001/M00002,K00134 is present in multiple modules: M00001/M00002/M00003/M00308/M00552/M00165/M00166/M00611/M00612,K01624 is present in multiple modules: M00001/M00003/M00165/M00167/M00345/M00344/M00611/M00612,K01803 is present in multiple modules: M00001/M00002/M00003
M00002	GCA_937992195_1	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00134,K00134,K00873,K00927,K01689,K01803,K15633	780,2538,340,2062,1627,843,2107	K01689 is present in multiple modules: M00001/M00002/M00003/M00346,K00927 is present in multiple modules: M00001/M00002/M00003/M00308/M00552/M00165/M00166/M00611/M00612,K15633 is present in multiple modules: M00001/M00002/M00003,K00873 is present in multiple modules: M00001/M00002,K00134 is present in multiple modules: M00001/M00002/M00003/M00308/M00552/M00165/M00166/M00611/M00612,K01803 is present in multiple modules: M00001/M00002/M00003
M00003	GCA_937992195_1	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) K01689 (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.8571428571428571	True	0.875	True	NA	No enzymes unique to module	NA	K00134,K00134,K00927,K01610,K01610,K01624,K01689,K01803,K15633	780,2538,2062,1665,2593,2061,1627,843,2107	K01689 is present in multiple modules: M00001/M00002/M00003/M00346,K01610 is present in multiple modules: M00003/M00170,K00927 is present in multiple modules: M00001/M00002/M00003/M00308/M00552/M00165/M00166/M00611/M00612,K15633 is present in multiple modules: M00001/M00002/M00003,K00134 is present in multiple modules: M00001/M00002/M00003/M00308/M00552/M00165/M00166/M00611/M00612,K01624 is present in multiple modules: M00001/M00003/M00165/M00167/M00345/M00344/M00611/M00612,K01803 is present in multiple modules: M00001/M00002/M00003
M00307	GCA_937992195_1	Pyruvate oxidation, pyruvate => acetyl-CoA	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"((K00163,K00161+K00162)+K00627+K00382-K13997),K00169+K00170+K00171+(K00172,K00189),K03737"	1.0	True	1.0	True	1.0	K00163,K00627	2,1	K00163,K00163,K00382,K00382,K00627	430,2194,428,2336,429	K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00621/M00036/M00032
M00009	GCA_937992195_1	Citrate cycle (TCA cycle, Krebs cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01647,K05942) (K01681,K01682) (K00031,K00030) ((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00024,K00030,K00031,K00164,K00239,K00240,K00240,K00241,K00242,K00244,K00247,K00382,K00382,K00658,K01647,K01676,K01682,K01902,K01903	1999,3097,2508,2334,1633,308,1522,1631,1632,1524,1523,428,2336,2335,2560,2842,2226,356,355	K00024 is present in multiple modules: M00009/M00011/M00012/M00740/M00168/M00173/M00374/M00620/M00346/M00614,K01903 is present in multiple modules: M00009/M00011/M00173/M00374/M00620/M00614,K00242 is present in multiple modules: M00009/M00011/M00173/M00149/M00613/M00614,K00239 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00658 is present in multiple modules: M00009/M00011/M00032,K01647 is present in multiple modules: M00009/M00010/M00012/M00740,K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00621/M00036/M00032,K00030 is present in multiple modules: M00009/M00010,K00164 is present in multiple modules: M00009/M00011,K00247 is present in multiple modules: M00009/M00011/M00173/M00150/M00613/M00614,K00244 is present in multiple modules: M00009/M00011/M00173/M00150/M00613/M00614,K01682 is present in multiple modules: M00009/M00010/M00012/M00173/M00614,K00241 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K01902 is present in multiple modules: M00009/M00011/M00173/M00374/M00620/M00614,K00031 is present in multiple modules: M00009/M00010/M00740/M00173/M00614,K01676 is present in multiple modules: M00009/M00011/M00173/M00613/M00614,K00240 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614
M00010	GCA_937992195_1	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01647,K05942) (K01681,K01682) (K00031,K00030)"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00030,K00031,K01647,K01682	3097,2508,2560,2226	K00031 is present in multiple modules: M00009/M00010/M00740/M00173/M00614,K01682 is present in multiple modules: M00009/M00010/M00012/M00173/M00614,K01647 is present in multiple modules: M00009/M00010/M00012/M00740,K00030 is present in multiple modules: M00009/M00010
M00011	GCA_937992195_1	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00024,K00164,K00239,K00240,K00240,K00241,K00242,K00244,K00247,K00382,K00382,K00658,K01676,K01902,K01903	1999,2334,1633,308,1522,1631,1632,1524,1523,428,2336,2335,2842,356,355	K00024 is present in multiple modules: M00009/M00011/M00012/M00740/M00168/M00173/M00374/M00620/M00346/M00614,K01903 is present in multiple modules: M00009/M00011/M00173/M00374/M00620/M00614,K00242 is present in multiple modules: M00009/M00011/M00173/M00149/M00613/M00614,K00239 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K00658 is present in multiple modules: M00009/M00011/M00032,K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00621/M00036/M00032,K00164 is present in multiple modules: M00009/M00011,K00247 is present in multiple modules: M00009/M00011/M00173/M00150/M00613/M00614,K00244 is present in multiple modules: M00009/M00011/M00173/M00150/M00613/M00614,K00241 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614,K01902 is present in multiple modules: M00009/M00011/M00173/M00374/M00620/M00614,K01676 is present in multiple modules: M00009/M00011/M00173/M00613/M00614,K00240 is present in multiple modules: M00009/M00011/M00173/M00376/M00374/M00149/M00613/M00614
M00004	GCA_937992195_1	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033 K01783 (K01807,K01808) K00615 ((K00616 (K01810,K06859,K15916)),K13810)"	0.8333333333333334	True	0.8333333333333334	True	NA	No enzymes unique to module	NA	K00033,K00615,K01783,K01807,K13810	3173,2063,1051,3450,3153	K01783 is present in multiple modules: M00004/M00007,K00033 is present in multiple modules: M00004/M00006,K00615 is present in multiple modules: M00004/M00007/M00165/M00167/M00611/M00612,K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612,K13810 is present in multiple modules: M00001/M00004/M00007/M00909
M00006	GCA_937992195_1	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00033	3173	K00033 is present in multiple modules: M00004/M00006
M00007	GCA_937992195_1	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K00615 (K00616,K13810) K01783 (K01807,K01808)"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00615,K01783,K01807,K13810	2063,1051,3450,3153	K00615 is present in multiple modules: M00004/M00007/M00165/M00167/M00611/M00612,K01807 is present in multiple modules: M00004/M00007/M00580/M00165/M00167/M00611/M00612,K01783 is present in multiple modules: M00004/M00007,K13810 is present in multiple modules: M00001/M00004/M00007/M00909
