2714_scaffold102,3477,f762Z3477_1_930_1877_+_gene_type=bacteria	72fdced01efeb8145feb59b60b4ec2f3	315	Pfam	PF03099	Biotin/lipoate A/B protein ligase family	78	189	7.9E-10	T	28-03-2024	IPR004143	Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain
2714_scaffold102,3477,f762Z3477_1_930_1877_+_gene_type=bacteria	72fdced01efeb8145feb59b60b4ec2f3	315	Pfam	PF02237	Biotin protein ligase C terminal domain	266	310	1.7E-5	T	28-03-2024	IPR003142	Biotin protein ligase, C-terminal
2739_scaffold36,35509,f21Z35509_1_17221_18351_-_gene_type=bacteria	1a3a3418dae443ae111b1d72b7452202	376	Pfam	PF03055	Retinal pigment epithelial membrane protein	1	373	8.8E-96	T	28-03-2024	IPR004294	Carotenoid oxygenase
1087_scaffold7,81811,f22Z81811_1_52757_53197_-_gene_type=bacteria	2562d453f795bda0e9ef462a53dc836b	146	Pfam	PF00411	Ribosomal protein S11	36	145	3.2E-46	T	28-03-2024	IPR001971	Small ribosomal subunit protein uS11
2924_scaffold31,40712,f28Z40712_1_1618_2001_+_gene_type=bacteria	55b49c4ab1a1df0a0c56898328b80c06	127	Pfam	PF03652	Holliday junction resolvase	5	126	3.2E-32	T	28-03-2024	IPR005227	Putative pre-16S rRNA nuclease
2749_scaffold36,35509,f21Z35509_1_25075_25431_-_gene_type=bacteria	bfcad16495f303ba923433a77c762218	118	Pfam	PF13411	MerR HTH family regulatory protein	19	88	2.5E-17	T	28-03-2024	IPR000551	MerR-type HTH domain
1457_scaffold186,920,f653Z920_1_551_919_-_gene_type=bacteria_partial=01	3fb18eead1b05f6da7aae0c11e5e8a7c	122	Pfam	PF02635	DsrE/DsrF-like family	2	120	5.5E-18	T	28-03-2024	IPR003787	Sulphur relay, DsrE/F-like
2555_scaffold40,26564,f35Z26564_1_19302_20324_-_gene_type=bacteria	d260df20a3cb4404921939b713a72cdf	340	Pfam	PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	54	201	1.4E-25	T	28-03-2024	IPR011766	Thiamine pyrophosphate enzyme, TPP-binding
532_scaffold11,68563,f5Z68563_1_52189_52833_-_gene_type=bacteria	ee043d3057faf6e9130e04271f42c851	214	Pfam	PF00625	Guanylate kinase	12	188	1.4E-49	T	28-03-2024	IPR008145	Guanylate kinase/L-type calcium channel beta subunit
101_scaffold23,56939,f37Z48417k5a0m100_f523z8522_1_18529_19113_+_gene_type=bacteria	2e8501f274fa71fd8e4231fc17e52a59	194	Pfam	PF04366	Las17-binding protein actin regulator	81	158	0.0095	T	28-03-2024	IPR007461	Ysc84 actin-binding domain
550_scaffold72,6517,f207Z6517_1_3068_3652_+_gene_type=archaea	0acf24076abc684916fa78efedd04173	194	Pfam	PF02979	Nitrile hydratase, alpha chain	8	187	4.6E-81	T	28-03-2024	IPR004232	Nitrile hydratase alpha /Thiocyanate hydrolase gamma
2056_scaffold1,181159,f1Z171138k6a0m100_f410z10021_1_140563_140784_-_gene_type=bacteria	0ee60637bc02adcb24c83c74081eedff	73	Pfam	PF00034	Cytochrome c	18	58	0.72	T	28-03-2024	IPR009056	Cytochrome c-like domain
2513_scaffold39,26859,f169Z26859_1_16_648_-_gene_type=bacteria	3cfe7b57d2aa817c07aeb4f7aee1a8ee	210	Pfam	PF00551	Formyl transferase	18	202	2.3E-45	T	28-03-2024	IPR002376	Formyl transferase, N-terminal
1095_scaffold7,81811,f22Z81811_1_57692_57997_-_gene_type=bacteria	8d48ca3f9ecbc2a7aa305c34ea820cf9	101	Pfam	PF00253	Ribosomal protein S14p/S29e	47	100	8.2E-21	T	28-03-2024	IPR001209	Small ribosomal subunit protein uS14
1801_scaffold3,102281,f4Z102281_1_48058_48834_-_gene_type=bacteria	53b6bb2047579b28c9f36a36d1280c6c	258	Pfam	PF00378	Enoyl-CoA hydratase/isomerase	10	228	3.1E-50	T	28-03-2024	IPR001753	Enoyl-CoA hydratase/isomerase
2926_scaffold31,40712,f28Z40712_1_3246_3968_+_gene_type=bacteria	6cfd2532f76252fa603c0e222b9a487a	240	Pfam	PF01168	Alanine racemase, N-terminal domain	9	225	2.2E-20	T	28-03-2024	IPR001608	Alanine racemase, N-terminal
444_scaffold13,63671,f9Z63671_1_38189_38971_+_gene_type=bacteria	cec19aec1229c07968b7f3c50f8a9af2	260	Pfam	PF13561	Enoyl-(Acyl carrier protein) reductase	18	255	5.1E-45	T	28-03-2024	-	-
3227_scaffold87,4641,f851Z4641_1_1_1047_+_gene_type=bacteria_partial=10	93c5976ffc759f96e8f4add95406dbdc	348	Pfam	PF00282	Pyridoxal-dependent decarboxylase conserved domain	5	280	7.1E-18	T	28-03-2024	IPR002129	Pyridoxal phosphate-dependent decarboxylase
1088_scaffold7,81811,f22Z81811_1_53220_53576_-_gene_type=bacteria	b0b3f58cdec1ee915a99361609fe6751	118	Pfam	PF00416	Ribosomal protein S13/S18	3	108	5.5E-28	T	28-03-2024	IPR001892	Small ribosomal subunit protein uS13
1733_scaffold58,10137,f52Z10137_1_2324_3670_+_gene_type=bacteria	8beef29cc72eca8e5cfd9b466a2c8102	448	Pfam	PF11973	NQRA C-terminal domain	264	313	2.3E-17	T	28-03-2024	IPR022615	Na(+)-translocating NADH-quinone reductase subunit A, C-terminal domain
1733_scaffold58,10137,f52Z10137_1_2324_3670_+_gene_type=bacteria	8beef29cc72eca8e5cfd9b466a2c8102	448	Pfam	PF05896	Na(+)-translocating NADH-quinone reductase subunit A (NQRA)	1	258	3.5E-101	T	28-03-2024	IPR008703	Na(+)-translocating NADH-quinone reductase subunit A
